SMILES,C1,C2
*C(=O)CCCCC,1.6426,29.148999999999983
CCCCCN,1.1353000000000002,28.579399999999985
CC(=O)CCCCO,0.738,31.61779999999998
O=CCOCCO,-0.8057999999999998,23.96879999999999
*CCC(O)CO,-0.30269999999999997,22.516599999999993
*CCCC(O)O,0.04489999999999994,22.26659999999999
*CC(O)C(O)O,-1.3744000000000005,19.039399999999997
CCCC(O)O,0.09720000000000006,23.133599999999994
O=C(O)C(O)CO,-1.5757999999999999,20.728399999999997
CCC(O)C(O)O,-0.9320000000000002,24.523399999999995
CNCC(O)O,-1.4835000000000003,22.152299999999997
CC(O)CCCO,0.1397,28.000599999999988
CC(O)C(N)=O,-1.1475000000000004,20.875199999999996
O=C(O)C1OC1(O)CO,-1.8493000000000004,24.544399999999992
COC(=O)C(O)C(=O)O,-1.3951000000000002,25.65859999999999
CC1(CO)CC1O,-0.2504000000000002,25.81659999999999
CCCCCN,1.1353000000000002,28.579399999999985
O=CCCCC=O,0.5545,25.97899999999999
*CCOCCO,-0.03710000000000013,22.71179999999999
*C(=O)C(O)(O)OC,-1.6529000000000003,19.1846
CCCC(C)O,1.1673,26.58879999999999
O=C(O)CCCO,-0.15650000000000003,23.955599999999993
CC(O)CCO,-0.25039999999999996,23.383599999999994
NCCCCO,-0.28239999999999993,25.37419999999999
CCC(C)CO,1.0248,26.54079999999999
CCCC(O)O,0.09720000000000006,23.133599999999994
CCCCC(=O)O,1.2612,27.160799999999988
*C(O)C(N)CC,-0.4085999999999999,24.2732
OCCCCO,-0.24880000000000008,23.405599999999993
*CCCCC,2.1441999999999997,24.33199999999999
CCCCC=O,1.3755,25.588999999999988
*C(=O)C(O)CO,-1.5845,18.0996
OCC(O)CO,-1.6681000000000001,20.1784
CC(=O)CCCO,0.34790000000000004,27.000799999999987
*CCCC(=O)O,0.8188,21.676799999999993
*COCCC=O,0.0988,21.499999999999993
NC(N)=O,-0.9762,13.7708
CNCCCO,-0.4118000000000001,25.629499999999993
COC(=O)CO,-0.8483000000000003,19.101799999999997
O=C(O)C(O)O,-1.6182999999999998,15.8614
NCC(=O)CCCO,-0.7133000000000003,30.38119999999999
CC1CCC1O,0.7771999999999999,24.40479999999999
CCCC1(OC)CO1,1.1594,30.599999999999984
CCCCCCO,1.559,31.22779999999998
COC(=O)C(N)C(C)O,-1.1325000000000003,31.67219999999999
COCCCCO,0.40530000000000005,28.195799999999988
CNCC(=O)O,-0.7096000000000002,21.5625
O=CCCC(O)O,-0.7238000000000002,23.52359999999999
CCCC(O)OC,0.7513000000000001,27.92379999999999
*CCC(C)N,0.6912999999999998,23.073399999999992
CCC(O)C(O)O,-0.9320000000000002,24.523399999999995
OCC(O)CO,-1.6681000000000001,20.1784
NCC(O)CO,-1.7017,22.146999999999995
CCOCCO,0.01519999999999988,23.57879999999999
COC(=O)C(O)C(=O)O,-1.3951000000000002,25.65859999999999
CC(O)C(C)O,-0.252,23.361599999999996
CC(O)C(O)C=O,-1.0730000000000004,23.751599999999993
*C(=O)C(=O)C(=O)CC,-0.38949999999999996,25.311999999999994
OCCCCCCO,0.5313999999999999,32.63959999999998
OCC(O)C(O)O,-2.3497,21.318199999999997
COCCOCCCO,0.03179999999999983,34.39779999999999
*CC(O)CC,0.7248999999999999,21.104799999999997
CC(O)C(=O)CCCO,-0.2912000000000001,33.00759999999998
