SMILES,C1,C2
CC(O)CCCCCCO,1.31,41.85160000000001
CNCCNCCCO,-0.8221999999999996,38.4992
CCC(=O)C(O)CCCO,0.09889999999999999,37.6246
CCCC(O)CC(O)CC,1.3084,41.829600000000006
CCCCC1C2CCOC12,2.2115,40.86200000000001
CCCCC(O)CCC,2.3376,40.439800000000005
CC(N)CCCCC(C)O,1.2747999999999997,43.79820000000002
CCCCCCN,1.5253999999999999,33.19639999999998
CNC(CO)CCCO,-0.6608,36.253299999999996
CCCCCCCCCC,4.147000000000004,48.28400000000003
CNCCNCCCCO,-0.43209999999999965,43.11620000000001
CN1CCCCNCC1,0.30159999999999987,39.60070000000001
CCCCCCC(=O)OO,1.973,37.479800000000004
CC(C)CC(O)C(N)O,-0.32949999999999996,35.655999999999985
CCCCNCCC(C)=O,1.3552,43.07570000000001
CCCNC1CCCC1=O,1.1076,40.93970000000001
NC(=O)C1CCC(O)CO1,-0.9884000000000004,34.175200000000004
N=C(O)CCCCCCN,1.43087,42.494900000000015
CNCC(=O)NCCN,-1.7192999999999987,35.99079999999999
CC(CCCO)S(C)(C)O,1.6845999999999999,47.849600000000024
CCCCCCC(N)=O,1.4420999999999997,37.9534
CC(N)(CN)CCN,-0.9886999999999984,35.3182
CCC(O)CCCCOC,1.574,42.02480000000001
CCC(=O)NCCCCO,0.28509999999999974,39.62050000000001
CCC(O)CCCC(C)O,1.3084,41.829600000000006
CC1CCNC2CCOC12,0.7732999999999999,39.9287
CCCC(O)CC(O)CC,1.3084,41.829600000000006
C[SH](=O)(S)NCCC(=O)O,-0.5429999999999999,44.702900000000014
C=C(C)NCCNCO,-0.3510000000000001,37.9052
CCCCCCCCOC,2.9933000000000014,45.25200000000002
CC(C)CC1CCCCC1,3.6128000000000027,46.03000000000002
CCC(=O)CCCCCO,1.5182,40.851800000000004
CCC(=O)CCCCCO,1.5182,40.851800000000004
CCCCCCCC(C)=O,2.935900000000002,44.057000000000016
CCCCCO[SH](C)(=O)O,1.2277,43.56720000000002
CC(CO)CC1OC1(C)C,1.1823,39.8188
CCCCCCC(O)CC,2.7277000000000013,45.05680000000002
CCCCCC(O)CCN,1.2764,43.82020000000001
OCCCCCCCCO,1.3115999999999999,41.87360000000001
CCC(=O)CCC(O)CO,0.09889999999999999,37.624599999999994
CCCCCCCCC,3.7569000000000026,43.667000000000016
CNCCC1CCCCC1,2.1761999999999997,45.118700000000025
CCCCCCCCCC,4.147000000000004,48.28400000000003
CCCNCCCCCN,1.115,46.06610000000001
CCCOC(O)CCCO,0.5039,38.5696
COC1CNCC1CCO,-0.3968,38.859500000000004
CC12C(CO)C1CC2(N)O,-0.7180000000000002,35.927
CNC(=O)C1CCNC1O,-1.3396999999999997,36.1832
CCCCCCCCCN,2.6957000000000004,47.04740000000002
CC(C)CCC(O)C(C)C,2.4395000000000007,44.916800000000016
CCC(=O)C1C2CCCC21,2.0116,39.61900000000001
CC(C)NCC(=O)C(N)O,-1.169399999999999,38.3399
