SMILES,C1,C2
CCCCCCO,1.559,31.22779999999998
CCC(=O)C(C)O,0.3463,26.978799999999985
O=CNC(O)CO,-1.9568999999999999,22.292299999999997
CC1CNC1O,-0.45589999999999986,23.173499999999997
O=C(O)NC(O)CCO,-1.0452000000000001,28.870099999999994
O=CCC(O)CO,-1.0714000000000001,23.773599999999995
CCCC(C)O,1.1673,26.58879999999999
CCCCCCC=O,2.1557000000000004,34.822999999999986
CC(C)CCO,1.0248,26.54079999999999
CCC(O)C(=O)O,-0.15810000000000013,23.93359999999999
OCCC(O)CO,-1.2780000000000002,24.795399999999994
*CCCCCO,1.1166,25.743799999999986
OCC1CC1O,-0.6405000000000001,21.199599999999997
O=CC(=O)C(O)C=O,-1.6858000000000002,23.141799999999996
CCCCCC,2.5866000000000007,29.81599999999998
*CCC(O)CC,1.115,25.72179999999999
CC(CCCO)C(=O)O,0.4796,33.11959999999999
CNCCCO,-0.4118000000000001,25.629499999999993
*CCCCN,0.6929000000000001,23.09539999999999
CCOC(=O)C(C)O,-0.0697000000000001,28.313799999999986
O=C(O)CCO,-0.5466,19.3386
CCCCC(O)C=O,0.7363999999999999,31.595799999999983
*CCCCC=O,1.3232,24.721999999999987
CCCCCC,2.5866000000000007,29.81599999999998
CC(C)CCO,1.0248,26.54079999999999
CCCCCO,1.1689,26.610799999999987
CCCCCC,2.5866000000000007,29.81599999999998
CCCCCC,2.5866000000000007,29.81599999999998
*CCCCCN,1.0830000000000002,27.712399999999988
*CCCC(N)O,0.011299999999999644,24.235199999999992
CC(O)C(=O)CO,-1.0714000000000001,23.773599999999995
CCCCCCO,1.559,31.22779999999998
CC(O)C(O)O,-1.3221,19.9064
CCCCCC,2.5866000000000007,29.81599999999998
O=C1CC1CO,-0.43229999999999996,20.199799999999996
*CCCCCO,1.1166,25.743799999999986
CCOCCO,0.01519999999999988,23.57879999999999
CC(O)C(O)C(O)O,-1.9612000000000003,25.913199999999993
CCCCC(=O)O,1.2612,27.160799999999988
CCCC(O)O,0.09720000000000006,23.133599999999994
CCCCCN,1.1353000000000002,28.579399999999985
CCCC(O)CO,0.13970000000000005,28.000599999999988
CCC12CCC1C2,2.1965000000000003,30.064999999999984
*CCCCO,0.7264999999999999,21.126799999999996
CCCCC(=O)O,1.2612,27.160799999999988
CCCC(N)O,0.06359999999999966,25.102199999999993
CCCCCCO,1.559,31.22779999999998
OCCCCO,-0.24880000000000008,23.405599999999993
CCCCC(=O)O,1.2612,27.160799999999988
CCCC(=O)CC,1.7656,30.20599999999998
OCCCCCCO,0.5313999999999999,32.63959999999998
CC(O)(O)CCO,-0.9304000000000001,24.545399999999994
OCC12CCC1C2,0.7787999999999999,26.85979999999999
*CC(O)C(=O)OC,-0.5121,22.82979999999999
CC(=O)CCN,-0.07579999999999976,24.352399999999996
CNCC(C)N,-0.44700000000000006,27.576099999999993
CCCCCCC,2.976700000000002,34.432999999999986
O=CCCCCO,0.3479,27.000799999999987
*CCCCCO,1.1166,25.743799999999986
CCCCCC=O,1.7656,30.20599999999998
CC(=O)CCCC(=O)O,0.8303,32.167799999999986
*C(O)CCCC,1.0443,25.53179999999999
CCCOCC,1.4329,26.78399999999999
NCCC1CC1=O,-0.07579999999999976,26.785399999999992
CCCC(O)CC,1.5574,31.205799999999982
CCCC(C)O,1.1673,26.58879999999999
COCCCCO,0.40530000000000005,28.195799999999988
OCCC(O)CO,-1.2780000000000002,24.795399999999994
CCCCOC,1.4329,26.78399999999999
CCCCCC(C)O,1.9475,35.822799999999994
CCCC(C)O,1.1673,26.58879999999999
CCCCCC,2.5866000000000007,29.81599999999998
O=CNC(O)CO,-1.9568999999999999,22.292299999999997
CC(C)CC(C)O,1.4133,31.135799999999982
CCCC(O)CC=O,0.7363999999999999,31.595799999999983
CCCCCCC,2.976700000000002,34.432999999999986
CCCCC(=O)O,1.2612,27.160799999999988
CCCOC(=O)O,1.091,24.26779999999999
OCCCCO,-0.24880000000000008,23.405599999999993
CC(CO)C(O)O,-1.0745000000000002,24.475399999999993
CC(=O)C1CC1O,-0.043800000000000006,24.794799999999988
CCCCCO,1.1689,26.610799999999987
CC(O)C(C)C(=O)O,0.08790000000000003,28.480599999999985
O=CNC(O)CO,-1.9568999999999999,22.292299999999997
O=CCCCCO,0.34790000000000004,27.000799999999987
OCCC(O)CO,-1.2780000000000002,24.795399999999994
CCC(O)CCO,0.13970000000000005,28.000599999999988
COCCCCO,0.40530000000000005,28.195799999999988
CCC(=O)C(O)CC(=O)O,-0.19890000000000013,33.55759999999999
COC(=O)CCCCO,0.3219999999999999,32.95279999999998
O=C1COC1CO,-1.0534000000000001,21.83279999999999
CCC1CC1C,2.0524,27.561999999999987
CC(O)C(N)CO,-1.3132000000000004,26.74199999999999
CCCCCCO,1.559,31.22779999999998
OCCCCO,-0.24880000000000008,23.405599999999993
CC(=O)C(C)O,-0.043800000000000006,22.361799999999995
CCCCCC,2.5866000000000007,29.81599999999998
*CCC(O)CO,-0.30269999999999997,22.516599999999993
O=C(CO)CCCF,0.2975000000000001,27.30179999999999
CCC(O)CCO,0.13970000000000005,28.000599999999988
CCCC(=O)O,0.8711,22.54379999999999
CC(=O)CCCC=O,0.9446,30.595999999999986
CCCCCC=O,1.7656,30.20599999999998
OCC(O)CCCF,0.08929999999999993,28.30159999999999
*CCCCC,2.1441999999999997,24.33199999999999
OCCCCO,-0.24880000000000008,23.405599999999993
CCC(C)CO,1.0248,26.54079999999999
O=CCCCCO,0.34790000000000004,27.000799999999987
OCCCC(O)O,-0.9304000000000001,24.54539999999999
O=C(O)CCCO,-0.15649999999999992,23.955599999999993
CCCCCO,1.1689,26.61079999999999
CC(CO)CCO,-0.0028000000000000247,27.95259999999999
CCCCCC(=O)O,1.6513,31.777799999999985
CCC(O)C(O)O,-0.9320000000000002,24.523399999999995
CC(C)CCCN,1.3813,33.12639999999998
OC1=c2*c1cc2,0.15230000000000005,22.391799999999996
COCCCCCO,0.7953999999999999,32.81279999999998
OCCCCCO,0.14130000000000004,28.022599999999986
