SMILES,C1,C2
CCCCCCCC(=O)O,2.4315000000000007,41.01180000000001
*CNCCNC,-0.6978,26.79639999999999
CC(=O)CC(C)O,0.3463,26.978799999999985
CCCC(O)C(C)=O,0.7363999999999999,31.595799999999983
OCC(O)C1C=CC=CC1,0.4719000000000001,39.47960000000001
CCC(=O)C1c2ccoc21,1.704,35.849000000000004
CCCCCCCCO,2.3392000000000013,40.461800000000004
CC(=O)CCCO,0.34790000000000004,27.000799999999987
CC1CC1(O)CC(O)O,-0.5419,31.573399999999985
CCCCCC(C)C,3.2227000000000023,38.98
CCCCCCO,1.559,31.22779999999998
COC(=O)CCC(C)O,0.32039999999999985,32.930799999999984
OCCCC1OCCC1O,-0.09129999999999988,36.6836
CCCCCCCO,1.9491,35.84479999999999
CCCCCC(C)=O,2.1557000000000004,34.822999999999986
CCC(C)CCN,1.3813,33.12639999999998
CCC(CO)CCO,0.38730000000000003,32.56959999999998
CCCCCCC(C)=O,2.5458000000000007,39.440000000000005
COC1(O)CCCC1O,-0.13379999999999986,31.816599999999987
CCCCCCCCC,3.7569000000000026,43.667000000000016
CCC(=O)OC1CCOC1,0.7284999999999999,35.607
CCCCCN,1.1353,28.57939999999999
CC(O)C1CC1C(=O)CO,-0.4353000000000002,35.37059999999999
OCCCCCCO,0.5313999999999999,32.63959999999998
OC(O)CC1C2CCCC21,0.7333,37.163599999999995
CCCCC(N)CC,1.9139,37.7914
CCCCCCCCCC,4.147000000000004,48.28400000000003
CC(N)CCCCCC=O,1.483,42.79840000000001
NC(O)CCC(O)CO,-1.6031000000000004,32.520799999999994
O=C(O)C12CCCC1C2,1.2612,32.02679999999999
CC(=O)NC(C)C(O)O,-1.1783000000000001,31.504299999999986
CCCCCCCO,1.9491,35.84479999999999
OCCCCOCCCO,0.15789999999999976,38.8416
CCC(C)C(=O)O,1.1171,27.090799999999987
O=CCC(O)CCC(O)O,-0.9728000000000003,34.14739999999999
N=C1N=NC=C1CCCO,1.08587,36.9855
CNCCNCCN,-1.2458999999999987,35.85079999999999
CCC(O)C(C)O,0.1381,27.97859999999999
CCC(CO)C(C)CC=O,1.23,40.711800000000004
CCCCCC(=O)CC,2.5458000000000007,39.440000000000005
CC(C=O)CCCCO,0.984,36.16479999999999
CC(=O)CCCCCO,1.1281,36.23479999999999
CCCCCC1CC1,2.976700000000002,36.86599999999999
CCCCCCCO,1.9491,35.84479999999999
CC(O)C1CCCC1,1.5574,33.63879999999999
CCC(O)CCCCCO,1.31,41.85160000000001
CCCCCCCCO,2.3392000000000013,40.461800000000004
CCCCCC(O)OCO,0.8514999999999999,38.3196
NCCCCCCCCO,1.278,43.842200000000005
COC(=O)C1CCCCC1,1.7397,38.591
CCCCC(C)C(=O)CC,2.791800000000001,43.987000000000016
CCC(O)CC(C)O,0.5282,32.59559999999998
CC(C)CC(O)CN,0.35210000000000025,34.516199999999984
O=C1CCC(O)CC1=O,-0.3306,29.871799999999986
COC(=O)CC(O)C(=O)O,-1.0050000000000003,30.275599999999987
CC(O)NC(O)C(C)O,-1.3865,32.50409999999999
CCC(O)CC(O)C(=O)O,-0.4071000000000001,34.55739999999999
CCCCC1CCCC1,3.3668000000000022,41.483000000000004
*CCCCCN,1.0830000000000002,27.712399999999988
CCC(O)CCCC(=O)O,1.0122,37.7846
CCCCCCC(=O)O,2.0414000000000003,36.3948
CCCCCCOC,2.2131,36.017999999999994
COC(O)CCCCCO,0.5039,38.5696
CCC(C)(CO)OC,0.7938000000000001,32.79079999999998
CCCCC(C)(O)CO,0.9198999999999999,37.23459999999999
CNCCCCCN,0.3347999999999999,36.83209999999999
CCC(O)CCC(=O)OO,0.5537,34.25259999999999
CC(C)CCCCCO,2.1951000000000005,40.3918
CCCC(=O)CCCO,1.1281,36.23479999999999
OCCCCCCOCO,0.5055000000000001,38.5916
CNC(=O)c1cn[nH]c1,-0.2307000000000003,31.977899999999995
CCCCCCCC(O)O,1.6576000000000004,41.601600000000005
CC(=O)C1CCCCC1,2.1557000000000004,37.25599999999999
CC(O)CC1C=CCCC1,2.1136,42.77880000000002
CCCCCCN,1.5254000000000003,33.19639999999999
CC(=O)CCCC(C)=O,1.3347,35.212999999999994
CC(O)OCCC(=O)O,-0.18399999999999989,29.885599999999986
CCCC(CC)C(C)=O,2.401700000000001,39.37
CCCCCCO,1.559,31.22779999999998
CCC12CC1C2O,0.7771999999999999,26.837799999999987
CNCCNC(C)C,0.20379999999999981,37.06539999999999
CCCCCCCCC,3.7569000000000026,43.667000000000016
COC(C)(O)CC(C)O,0.11219999999999997,33.93059999999999
NCCCCCCC=O,1.0945,38.203399999999995
CCCCCCC1OC1=O,1.8821999999999999,38.639
CC(N)CCCN,0.0724999999999999,31.937799999999992
C=C(O)CCCCC,2.6384000000000007,35.910799999999995
CCC(CO)CCOC,1.0414,37.3598
CC1CC1CCN,0.9912000000000001,30.94239999999999
CC(C)CCCC(C)O,2.1935000000000002,40.369800000000005
CCC(CCO)C(C)=O,0.984,36.16479999999999
CCCCC(C)CC(C)=O,2.791800000000001,43.987000000000016
CCC(CO)CCOCO,0.3614,38.5216
CCCCCCCC,3.3668000000000022,39.05
CCC1(O)CC1CC=O,0.7363999999999999,34.02879999999999
CNC(O)CC(C)N,-0.7385000000000006,33.332899999999995
CC1(C)OC1C(O)CO,-0.483,32.04459999999998
CC(O)CCC1CCCC1,2.3376,42.87280000000001
CCCC(N)C(C)N,0.461,36.532799999999995
CCCCCCCC(=O)O,2.4314999999999998,41.0118
CCCCCCCO,1.9491,35.84479999999999
CCCCCCCC,3.3668000000000022,39.05
CCCCCCCO,1.9491,35.84479999999999
CC(O)CCN,-0.2839999999999999,25.352199999999996
CCC1=C(C)C(C)CCO1,2.726800000000001,42.72400000000001
CCC1C2CCC(C)C12O,1.8034,40.61880000000001
CCCCCC(C)O,1.9475,35.822799999999994
CC(=O)CCC1CC1C,2.0116,37.18599999999999
CC(O)CCCCO,0.5298,32.61759999999998
CC(O)CCCC=O,0.7363999999999999,31.595799999999983
CC(C)C1CCNC1O,0.5703,36.954499999999996
CC(O)CCCCCN,0.8863000000000001,39.203199999999995
CCC(=O)C(C)(C)CC,2.401700000000001,39.37
CCC(O)C(C)(C)O,0.5282,32.59559999999998
CC(=O)CCCCC(=O)O,1.2204,36.784800000000004
O=C(O)C1CCC1O,-0.15810000000000007,26.366599999999988
CCCCCC(O)C(C)O,1.3084,41.82960000000001
CCCCCCCCC,3.7569000000000026,43.667000000000016
CCCCCC(=O)O,1.6513,31.777799999999985
CC(C)CCC(C)O,1.8034,35.75279999999999
CNCCCCO,-0.02170000000000022,30.246499999999987
CC1COC2CCCCC12,2.2115,40.86200000000001
CC1CCCCCCC1,3.3668000000000022,41.483000000000004
O=C(O)CCC(O)CO,-0.7956000000000001,29.962399999999988
CC(O)C1CN1C(=O)O,-0.2705999999999998,30.199599999999986
CCCCCCCN,1.9155,37.81339999999999
O=C1CCC2C3CCOC132,0.7544,34.520999999999994
O=COCCCCCCO,0.7121,37.569799999999994
CC1CCNCC1C,1.2519,35.814699999999995
