SMILES,C1,C2
CNCCNC(N)N,-2.0035999999999987,34.09219999999999
CCCCCC(N)=O,1.052,33.33639999999998
CC(CO)CCC(=O)CO,-0.04360000000000003,37.5766
CCC(C)C(N)CN,0.31849999999999934,36.48480000000001
CC1(O)CC12CCCCC2,2.0915999999999997,40.75880000000001
CCCCC(O)C(C)C,2.1935000000000002,40.369800000000005
CC(O)C(O)CCCCO,-0.10930000000000012,38.6244
CCC12C(O)CCC1C2O,0.5282,37.461600000000004
CCCNCCCCCN,1.115,46.06610000000003
CCCCC(O)C(O)CN,-0.14290000000000014,40.592999999999996
CC(CO)CCCO,0.38730000000000003,32.56959999999998
CCCCCCN,1.5254000000000003,33.19639999999999
CCC(CO)CC(O)CO,-0.25179999999999986,38.5764
CCCNCCNC(=O)O,0.2535999999999998,39.188199999999995
CCCCCC,2.5866000000000007,29.81599999999998
OC1COC2CCCCC12,0.9362999999999999,37.7048
CCCCC1OC1(C)O,1.2839,35.02179999999999
CCCCCCCC(C)=O,2.935900000000001,44.057000000000016
CC(O)C(O)CCCCO,-0.10930000000000012,38.6244
CCCCCCC(C)C,3.6128000000000027,43.59700000000001
CCCCCCCCOC,2.9933000000000014,45.25200000000002
CCC(O)CCC(C)=O,1.1265,36.212799999999994
CCCCCC[SH]=O,1.512,38.546400000000006
CCCCCC(=O)CC=O,1.7247999999999999,39.830000000000005
COC(=O)C1CCCC1N,0.28680000000000005,37.33239999999999
CCC1CC1CC(=O)CO,0.984,38.5978
CCCCCCCS(N)=O,1.5792,45.95580000000003
O=C1CCOC2CCCC12,1.1445,36.705
NCCCCCCC(=O)O,0.9802000000000002,39.7752
CNCCNCCN,-1.2458999999999991,35.8508
CCC(C)NC(N)N,-0.42449999999999943,35.051500000000004
COC1(C)CCCC1C,2.2115,38.429
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CCC(O)CCC(O)CO,-0.10930000000000001,38.6244
NC1CNC2CCCCC12,0.47569999999999957,41.72410000000002
CCCC(O)CCC(O)O,0.2383,38.3744
CC(O)C1CCC(O)O1,-0.13540000000000013,31.794599999999985
CCC(C)CCS(=O)(=O)O,1.3104,40.487600000000015
CCC(CO)CC(O)CO,-0.25180000000000047,38.5764
NC(O)C(N)CCCO,-1.6366999999999994,34.4894
OCCC1CC1C(O)CO,-0.6419000000000001,36.392399999999995
CCCCCCC(C)O,2.3376000000000006,40.439800000000005
CCC(C)C(O)CN(C)C,0.9549999999999998,44.01580000000001
CNCCNCCC(C)O,-0.4336999999999995,43.09420000000001
CCC(O)CCCC(O)O,0.2383,38.3744
CCC(C)CCCCCO,2.5852000000000004,45.008800000000015
CC(C)CCCS(=O)O,1.6443,39.7102
CCCCC(=O)NCCN,0.25149999999999995,41.5891
CCCCCCC(=O)CC,2.935900000000001,44.057000000000016
CCCCCCC(C)CO,2.5852000000000017,45.008800000000015
O=C1OCCC2CCCC12,1.3496000000000001,36.407
CN(C)CNCCC(O)O,-1.2041,39.399300000000004
CCCCCCC(C)=O,2.5458000000000007,39.440000000000005
CN1CCC2CCCCC21,1.8807,42.993000000000016
CC1=C2C=CC=C2CC=N1,2.2311000000000005,43.03200000000001
*C(=O)CCNC(=O)NC,-0.6186000000000003,32.08239999999999
CNC12CCCCC1C2,1.5385,38.365700000000004
CNCCCCN,-0.055300000000000016,32.215099999999985
CCCC(CC)CO,1.805,35.77479999999999
COC(=O)CCCCO,0.3219999999999999,32.95279999999998
CCCCCC[SH](N)(=O)O,0.9300999999999997,45.36260000000003
CCCCCC,2.5866000000000007,29.81599999999998
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CC(O)C1(O)CCCC1,0.6723,35.09859999999999
CCC(O)CCCCC=O,1.5166,40.829800000000006
CCCCCCCCCC,4.147000000000004,48.28400000000003
CCCCCOCCCC,2.9933000000000014,45.25200000000002
CCCCC(O)NC,0.7143999999999996,34.591499999999996
CN(C)CCNCCN,-0.903699999999998,40.4781
CCCCCCCC(=O)O,2.4315000000000007,41.01180000000001
CC(O)C(O)NC(O)CO,-2.4141,33.91589999999999
*=C(N)CCC(O)OC,-0.6307,31.44419999999999
CCCCCCNCC,2.1761999999999997,42.68570000000001
CCCCC(O)C(=O)CO,0.09889999999999999,37.624599999999994
COC(C)CCC(=O)CO,0.36290000000000006,37.7978
CC(O)C(C)CCCCO,1.1659,41.781600000000005
CCC(=O)CCCCCN,1.4846,42.82040000000001
CCCCCNCCOC,1.4125999999999994,44.27070000000002
COC(O)CCCC(C)O,0.5023,38.5476
CC12COC13CC23O,-0.08990000000000004,26.35679999999999
