SMILES,C1,C2
COCCOCCC(O)O,-0.6497999999999998,35.53759999999999
OCC(O)C1CCCC1O,-0.49940000000000023,36.4404
CCCCCCC,2.976700000000002,34.432999999999986
OCC(O)C1CCCC1,0.5298,35.05059999999999
CCOCCC(C)O,0.7938000000000001,32.79079999999998
CCCCCCCO,1.9491,35.84479999999999
O=CCCCC1CC1CO,0.984,38.5978
CC(O)(O)CC(O)CO,-1.5695000000000001,30.55219999999999
OCC1CC1CC(O)O,-0.6844,31.525399999999983
COCCCCCO,0.7953999999999999,32.81279999999998
CCCCCCO,1.559,31.22779999999998
O=CNCCCCCO,-0.10500000000000015,35.003499999999995
CC(O)CCCCCO,0.9198999999999999,37.23459999999999
CC(C)CCC(=O)CCO,1.3741,40.781800000000004
CCCCCCC=O,2.1557000000000004,34.822999999999986
CCCCCCCC,3.3668000000000022,39.05
CCCCCC(N)O,0.8438000000000001,34.336199999999984
CCC1CCCCC1,2.976700000000002,36.86599999999999
CC(O)C1CCCCO1,0.9362999999999999,35.2718
CCC(=O)CC(C)O,0.7363999999999999,31.595799999999983
CCCCC(O)C(C)O,0.9182999999999999,37.212599999999995
CCCCC1CCCCC1,3.7569000000000026,46.10000000000002
CCCCCCCN,1.9155,37.81339999999999
CC(O)C1(CO)CN1,-1.2985000000000002,29.500299999999992
CC(O)C12CC1COC2O,-0.2779,34.17959999999999
CCCCCCC,2.976700000000002,34.432999999999986
CCCCCCCO,1.9491,35.84479999999999
CC1CCCCCC1=O,2.1557000000000004,37.25599999999999
CCCOCCCO,0.7953999999999999,32.81279999999998
OCCCCCCCCO,1.3115999999999999,41.87360000000001
CCCCC(C)C,2.832600000000001,34.362999999999985
OCCC1CC1CO,-0.00280000000000008,30.385599999999982
CCCCCCC(=O)O,2.0414000000000003,36.3948
CC(=O)CCCCO,0.738,31.61779999999998
O=C(O)CCCCCO,0.6236999999999999,33.189599999999984
CCCCCCCO,1.9491,35.84479999999999
CCCCOC1CC1C,2.2115,38.429
O=C1CCCCCCCO1,1.8838000000000001,38.661
CCCC(O)CCN,0.49620000000000014,34.586199999999984
CCCCCCCC(O)O,1.6576000000000004,41.601600000000005
CCCCCCCN,1.9155,37.81339999999999
COC1OC1CCCCO,0.5203,36.60679999999999
CCCCC(O)CO,0.5298,32.61759999999998
CC(O)CCCCO,0.5298,32.61759999999998
CCCCCCO,1.559,31.22779999999998
CCCCCCC=O,2.1557000000000004,34.822999999999986
CCCCCCCCO,2.3392,40.461800000000004
C=C(CCCCO)OC,1.3091,37.0858
CCCCC(O)CCO,0.9198999999999999,37.23459999999999
CCCC(C)C(=O)O,1.5072,31.707799999999985
OC(O)C1CCCCO1,-0.13380000000000014,31.816599999999987
CCC(O)CCNC,0.36679999999999985,34.841499999999996
OCC1(O)CCCC1,0.28380000000000005,30.503599999999985
OCCCCCCO,0.5313999999999999,32.63959999999998
CCCCCCCCO,2.3392000000000013,40.461800000000004
CCCCCC(C)C,3.2227000000000023,38.98
CCCCCCC=O,2.1557000000000004,34.822999999999986
CNCC(C)CCO,0.22429999999999978,34.793499999999995
CCCCCC(=O)O,1.6513,31.77779999999998
CCNCC(C)O,-0.023299999999999987,30.22449999999999
CC1CC2(C)C(C)CC12,2.6885000000000012,39.159
*CC(CO)C(=O)OC,-0.2645000000000002,27.398799999999987
COC(=O)CCC1CC1,1.3496,33.97399999999999
CCC(=O)CCCC(=O)O,1.2204,36.78479999999999
CCC(=O)CC(O)C=O,-0.08459999999999995,31.985799999999983
CCCCCCO,1.559,31.22779999999998
CCCCCCCCO,2.3392,40.461800000000004
CCC(O)CC(=O)OC,0.32039999999999985,32.930799999999984
CCCCCC(=O)C=O,1.3347,35.212999999999994
CNCCCC(C)=O,0.575,33.84169999999999
CCCC(O)CO,0.13970000000000005,28.000599999999988
CCCCCCO,1.559,31.22779999999998
CC(O)C(O)C1CC1O,-0.8911,31.801399999999987
OCC(O)C1CCOC1,-0.6239000000000001,32.018599999999985
CC(O)CCC(=O)O,0.23199999999999993,28.550599999999985
CC(C)CCCO,1.4149,31.15779999999998
CCCC1CCCN1,1.5385,35.93269999999999
CC(=O)CCCO,0.34790000000000004,27.000799999999987
NCCCC(N)O,-0.9975999999999996,28.482599999999998
NC(=O)C12CCCC1C2,0.6618999999999997,33.58539999999999
CCCCCCCC,3.3668000000000022,39.05
CCCCC(C)O,1.5574,31.205799999999982
CC1CCCCCCC1,3.3668000000000022,41.483000000000004
CCCCCCNC,1.7860999999999998,38.06869999999999
CCCCCCC(=O)O,2.0414,36.39479999999999
CCCCCCCCO,2.3392000000000013,40.461800000000004
O=C(O)C1CCCCC1,1.6513,34.21079999999999
CC(C)CCCCO,1.805,35.77479999999999
CCCCCCCO,1.9491,35.84479999999999
CC1CCCCCC1O,1.9475000000000002,38.2558
CCCCCC(C)N,1.9139000000000002,37.7914
*CCC(O)CCC,1.5050999999999999,30.338799999999985
CCCCCN,1.1353,28.57939999999999
CCCCCCCO,1.9491,35.84479999999999
O=CCCCCCO,0.738,31.61779999999998
CCCCCCO,1.559,31.22779999999998
COC(=O)CCCC(=O)O,0.41429999999999995,33.502799999999986
CCCCCC(O)CO,0.9198999999999999,37.23459999999999
CC1CCCC(O)C1O,0.5282,35.02859999999999
CCCCCCCO,1.9491,35.84479999999999
CCC1CCC(O)N1,0.4668,32.45549999999998
OC(O)CC1CCCCC1,1.2675,39.41760000000001
