SMILES,C1,C2
CCCCCCCCC,3.7569000000000026,43.667000000000016
CNC(=O)NCCNCN,-1.5787999999999984,39.5155
CCC(C)(O)NC,0.32430000000000003,29.97449999999999
CNC(=O)C1CCCC1O,-0.10659999999999997,37.414500000000004
CCCCCCCCCC,4.147000000000004,48.28400000000003
CCCC(N)C(C)=O,0.7028000000000002,33.56439999999999
*C1CC(=O)NCC1C,0.4801999999999999,30.54069999999999
*CCCCC(C)=O,1.7133,29.338999999999984
CCC(C=O)C(=O)OC,0.38449999999999984,31.860999999999983
CCC(=O)C(C)COCN,0.5344000000000001,39.468399999999995
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CCC(=O)CCCCCN,1.4846,42.82040000000001
CCCCNC(=O)CN,-0.13859999999999972,36.97209999999999
CCC(O)CC(C)C,1.8034,35.75279999999999
CCC(CO)NC,-0.023300000000000043,30.22449999999999
CCCCCCC(=O)CC,2.935900000000001,44.057000000000016
CCC(CCO)C(C)CO,1.0233999999999999,41.7336
CC(O)C(C)C(C)O,0.3841,32.52559999999998
CCCCNCC(C)C,2.0321,42.61570000000001
CC(=O)CCCCCN,1.0945,38.2034
CCC(N)CCS,1.0435999999999999,36.7364
CCCONCCOCC,0.9541,40.738700000000016
CCCC(O)COCCO,0.15629999999999944,38.8196
CCCCOCCCC,2.603200000000001,40.635000000000005
CCCCCCCCC,3.7569000000000026,43.667000000000016
CCCCC(N)O,0.45370000000000016,29.71919999999999
CC(C)CCCC(C)O,2.1935000000000002,40.369800000000005
CCCOCCCCO,1.1855,37.42979999999999
CC(O)CCCNC(N)=O,-0.18429999999999985,38.50090000000001
COC(C)(O)CCCCO,0.5039,38.5696
CCCC(=O)NCC(N)O,-0.8201999999999992,38.1119
CCCCCCCN,1.9155000000000002,37.8134
CCC1(O)CCC1O,0.2822,30.481599999999986
CCCC(O)NCCCO,0.07689999999999986,40.62030000000001
CC(C)CCNCCO,0.6143999999999998,39.4105
CCC(O)CCCCCN,1.2764,43.82020000000001
CCCCNC(=O)CC,1.3127,38.2087
CC(=O)CCCC(C)=O,1.3347,35.212999999999994
CCCCCNC(=O)CO,0.2850999999999997,39.62050000000001
CC(=O)CCCC=O,0.9446,30.595999999999986
COC1(O)CCC2CC21O,-0.13379999999999986,34.249599999999994
CCCCC(O)NCCO,0.0768999999999998,40.6203
CCCCCCCCC,3.7569000000000026,43.667000000000016
CCOCCNC(C)CO,-0.00670000000000015,41.043500000000016
CCCCCC(O)CC,2.3376,40.439800000000005
CCC(O)C(O)C(C)O,-0.5010000000000006,33.98539999999999
CCCCCCCOC=O,2.1298000000000004,40.775000000000006
CNCC(=O)CNC=O,-1.4790999999999996,33.00039999999999
CCC(=O)CCCCNC,1.3552,43.07570000000002
CCCCCOCCCN,1.542,44.01540000000001
CNCCCN,-0.4454000000000002,27.598099999999995
CCCOC(O)CC(C)O,0.5023,38.5476
CNCCCCCN,0.3347999999999999,36.83209999999999
CCCCCCCCCO,2.7293000000000016,45.078800000000015
CCCCCCCO,1.9491,35.84479999999999
CCCCCCC(O)OO,1.7648,38.4796
CCC(O)CCCC(N)=O,0.4128999999999992,39.34320000000001
COCCOC1CCOC1,0.43830000000000013,37.052
CCCCCCCCCN,2.6957000000000004,47.04740000000002
OC1CCNC2=C1CCC2,0.7786000000000002,39.5035
CNCC(O)CCCN,-0.6943999999999997,38.2219
CCCCCCC(=O)O,2.0414000000000003,36.3948
CC(CCN)CCO,0.35370000000000007,34.538199999999996
CC(=O)COC1CCCC1,1.5346,38.889
CCC(C)(O)NC,0.32430000000000003,29.97449999999999
CCCC(O)CCC(C)=O,1.5166,40.829800000000006
CCCC(CO)[SH](C)(=O)O,0.26689999999999947,43.87200000000002
CCCC(=O)NCCCO,0.28509999999999996,39.62050000000001
CC(C)C(N)CN,-0.07160000000000022,31.867799999999992
NCCCCCCC(=O)O,0.9802000000000002,39.7752
CC(O)CCCCCCO,1.31,41.85160000000001
CCCCCCC(=O)O,2.0414,36.39479999999999
CCCCCO,1.1689,26.61079999999999
CNC1CCCC1,1.1483999999999999,31.315699999999985
CCCCCN1OCC1=O,0.9503999999999998,37.19
CCC(C)C(N)C(C)=O,0.9487999999999998,38.1114
CCCCNNCNC,0.05759999999999993,39.973099999999995
CC(=O)C(O)CCCCO,0.09890000000000004,37.6246
NCCCCCCCCO,1.278,43.842200000000005
CCC1C(C)CCC1CO,2.051,42.75480000000001
CC1(O)NC1C(=O)CO,-1.7719000000000007,29.640299999999993
COC(=O)CCC(=O)CN,-0.5326000000000002,35.311399999999985
CC(O)C(C)(N)C(=O)O,-0.8308,31.908999999999992
CCCCCCCC=O,2.5458000000000007,39.440000000000005
CCCCCOCCCC,2.9933000000000014,45.25200000000002
COC(=O)C(O)OCCO,-1.5133,31.060599999999987
CCOCCN1CC1CN,-0.33420000000000005,40.908400000000015
NC1CCC2C3CCCC132,1.5238,40.47340000000002
CC(O)C(N)N,-1.3892999999999995,23.843600000000006
CC(O)CCCCO,0.5298,32.61759999999998
CNCCCCN,-0.055300000000000016,32.215099999999985
